Ano;mês;Detalhe 1;Detalhe 2;Chave;chave 2;Chamadas recebidas;Chamadas atendidas;% Abandonos;% Conversão Agendamentos;Agendamento Identificado;Oferta de Consultas;Oferta de Consultas 1.ª Vez;Consultas Agendadas;Encaixes (Consultas);Faltas;Consultas Atendidas;Consultas 1.ª Vez Atendidas;Planos Terapeuticos Cirurgicos;Planos Terapeuticos Clinicos;Planos Terapeuticos Total;Exame Solicitado 1;Exame Solicitado 2;Oferta de Exames;Exames Agendados;Faltas (Exames);Exames Realizados;Cirurgias Realizadas;Cirurgias Realizadas (Horas);Capacidade total Centro Cirurgico; Oferta dos CCs (Horas);Cirurgias Canceladas;Ocupação Centro Cirurgico;Leitos Operacionais;Leitos Operacionais x (Mês);Internações (Total);Internações Eletivas;Internações Emergência;Pacientes Dia;Rampas; SLA Emergencia; Contador Emergencia; Qtde AltasMéd ; AltasMéd até 12h ;Soma de Assert. AltaMéd (2); Previsão AltaMéd (2);Solicitações QT Internados;Internações QT;Oferta QT;Realizado QT;Ciclos RXT Programados;Ciclos RXT Iniciados;Oferta RT;NPS;Soma de Atend;Soma de Tempo 30;Soma de Tempo 60;Exame Solicitado Acumulado;Exames Realizados Acumulado;Plano Terapeutico QT Acumulado;Internação QT acumulado;Planos Terapeuticos Cirurgicos Acumulado;Cirurgias Realizadas Acumulado;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Cirurgia plástica e reparadora;202043831Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia plástica e reparadora;Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;22;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Cirurgia Torácica;202043831Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Torácica;Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Cirurgia Vascular;202043831Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Vascular;Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Dermatologia;202043831Centro Cirúrgico Ambulatorial-Pires da MotaDermatologia;Centro Cirúrgico Ambulatorial-Pires da MotaDermatologia;;;;;;;;;;;;;;;;;;;;;;113;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Ginecologia Oncológica;202043831Centro Cirúrgico Ambulatorial-Pires da MotaGinecologia Oncológica;Centro Cirúrgico Ambulatorial-Pires da MotaGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Mastologia;202043831Centro Cirúrgico Ambulatorial-Pires da MotaMastologia;Centro Cirúrgico Ambulatorial-Pires da MotaMastologia;;;;;;;;;;;;;;;;;;;;;;3;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Neurocirurgia;202043831Centro Cirúrgico Ambulatorial-Pires da MotaNeurocirurgia;Centro Cirúrgico Ambulatorial-Pires da MotaNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Oftamologia;202043831Centro Cirúrgico Ambulatorial-Pires da MotaOftamologia;Centro Cirúrgico Ambulatorial-Pires da MotaOftamologia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Oncologia Clínica;202043831Centro Cirúrgico Ambulatorial-Pires da MotaOncologia Clínica;Centro Cirúrgico Ambulatorial-Pires da MotaOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Oncologia Cutânea;202043831Centro Cirúrgico Ambulatorial-Pires da MotaOncologia Cutânea;Centro Cirúrgico Ambulatorial-Pires da MotaOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;309;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Ortopedia;202043831Centro Cirúrgico Ambulatorial-Pires da MotaOrtopedia;Centro Cirúrgico Ambulatorial-Pires da MotaOrtopedia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Otorrinologia;202043831Centro Cirúrgico Ambulatorial-Pires da MotaOtorrinologia;Centro Cirúrgico Ambulatorial-Pires da MotaOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Tumores Colorretais;202043831Centro Cirúrgico Ambulatorial-Pires da MotaTumores Colorretais;Centro Cirúrgico Ambulatorial-Pires da MotaTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Urologia;202043831Centro Cirúrgico Ambulatorial-Pires da MotaUrologia;Centro Cirúrgico Ambulatorial-Pires da MotaUrologia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia Abdominal;202043831Centro Cirurgico Geral - 8º Andar-TTCirurgia Abdominal;Centro Cirurgico Geral - 8º Andar-TTCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;8;39:02:36;1448:00:00;110:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia de Cabeça e Pescoço;202043831Centro Cirurgico Geral - 8º Andar-TTCirurgia de Cabeça e Pescoço;Centro Cirurgico Geral - 8º Andar-TTCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;18;53:54:49;1448:00:00;140:00:00;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia plástica e reparadora;202043831Centro Cirurgico Geral - 8º Andar-TTCirurgia plástica e reparadora;Centro Cirurgico Geral - 8º Andar-TTCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;26;58:43:02;1448:00:00;80:00:00;26;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia Torácica;202043831Centro Cirurgico Geral - 8º Andar-TTCirurgia Torácica;Centro Cirurgico Geral - 8º Andar-TTCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia Vascular;202043831Centro Cirurgico Geral - 8º Andar-TTCirurgia Vascular;Centro Cirurgico Geral - 8º Andar-TTCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;11;14:15:12;1448:00:00;64:00:00;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Dermatologia;202043831Centro Cirurgico Geral - 8º Andar-TTDermatologia;Centro Cirurgico Geral - 8º Andar-TTDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Ginecologia Oncológica;202043831Centro Cirurgico Geral - 8º Andar-TTGinecologia Oncológica;Centro Cirurgico Geral - 8º Andar-TTGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;11;39:54:14;1448:00:00;88:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Mastologia;202043831Centro Cirurgico Geral - 8º Andar-TTMastologia;Centro Cirurgico Geral - 8º Andar-TTMastologia;;;;;;;;;;;;;;;;;;;;;;8;28:28:00;1448:00:00;84:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Neurocirurgia;202043831Centro Cirurgico Geral - 8º Andar-TTNeurocirurgia;Centro Cirurgico Geral - 8º Andar-TTNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;5;26:22:37;1448:00:00;24:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Oftamologia;202043831Centro Cirurgico Geral - 8º Andar-TTOftamologia;Centro Cirurgico Geral - 8º Andar-TTOftamologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Oncologia Clínica;202043831Centro Cirurgico Geral - 8º Andar-TTOncologia Clínica;Centro Cirurgico Geral - 8º Andar-TTOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Oncologia Cutânea;202043831Centro Cirurgico Geral - 8º Andar-TTOncologia Cutânea;Centro Cirurgico Geral - 8º Andar-TTOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;10;17:00:13;1448:00:00;42:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Ortopedia;202043831Centro Cirurgico Geral - 8º Andar-TTOrtopedia;Centro Cirurgico Geral - 8º Andar-TTOrtopedia;;;;;;;;;;;;;;;;;;;;;;2;04:59:00;1448:00:00;52:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Otorrinologia;202043831Centro Cirurgico Geral - 8º Andar-TTOtorrinologia;Centro Cirurgico Geral - 8º Andar-TTOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Tumores Colorretais;202043831Centro Cirurgico Geral - 8º Andar-TTTumores Colorretais;Centro Cirurgico Geral - 8º Andar-TTTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;14;61:18:48;1448:00:00;88:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 8º Andar-TT;Urologia;202043831Centro Cirurgico Geral - 8º Andar-TTUrologia;Centro Cirurgico Geral - 8º Andar-TTUrologia;;;;;;;;;;;;;;;;;;;;;;40;114:54:29;1448:00:00;172:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Cirurgia Abdominal;202043831Centro Cirurgico Geral - 9º AndarCirurgia Abdominal;Centro Cirurgico Geral - 9º AndarCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;46;236:46:32;4190:00:00;395:30:00;4;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Cirurgia de Cabeça e Pescoço;202043831Centro Cirurgico Geral - 9º AndarCirurgia de Cabeça e Pescoço;Centro Cirurgico Geral - 9º AndarCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;135;518:40:16;4190:00:00;680:00:00;12;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Cirurgia plástica e reparadora;202043831Centro Cirurgico Geral - 9º AndarCirurgia plástica e reparadora;Centro Cirurgico Geral - 9º AndarCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;54;177:01:20;4190:00:00;227:30:00;3;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Cirurgia Torácica;202043831Centro Cirurgico Geral - 9º AndarCirurgia Torácica;Centro Cirurgico Geral - 9º AndarCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;14;58:45:24;4190:00:00;196:00:00;2;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Cirurgia Vascular;202043831Centro Cirurgico Geral - 9º AndarCirurgia Vascular;Centro Cirurgico Geral - 9º AndarCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;84;105:56:42;4190:00:00;171:00:00;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Dermatologia;202043831Centro Cirurgico Geral - 9º AndarDermatologia;Centro Cirurgico Geral - 9º AndarDermatologia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Ginecologia Oncológica;202043831Centro Cirurgico Geral - 9º AndarGinecologia Oncológica;Centro Cirurgico Geral - 9º AndarGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;68;234:32:32;4190:00:00;392:00:00;8;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Mastologia;202043831Centro Cirurgico Geral - 9º AndarMastologia;Centro Cirurgico Geral - 9º AndarMastologia;;;;;;;;;;;;;;;;;;;;;;78;250:13:20;4190:00:00;432:00:00;4;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Neurocirurgia;202043831Centro Cirurgico Geral - 9º AndarNeurocirurgia;Centro Cirurgico Geral - 9º AndarNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;24;117:39:53;4190:00:00;81:00:00;4;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Oftamologia;202043831Centro Cirurgico Geral - 9º AndarOftamologia;Centro Cirurgico Geral - 9º AndarOftamologia;;;;;;;;;;;;;;;;;;;;;;0;00:00:00;4190:00:00;12:30:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Oncologia Clínica;202043831Centro Cirurgico Geral - 9º AndarOncologia Clínica;Centro Cirurgico Geral - 9º AndarOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Oncologia Cutânea;202043831Centro Cirurgico Geral - 9º AndarOncologia Cutânea;Centro Cirurgico Geral - 9º AndarOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;48;128:36:24;4190:00:00;318:00:00;6;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Ortopedia;202043831Centro Cirurgico Geral - 9º AndarOrtopedia;Centro Cirurgico Geral - 9º AndarOrtopedia;;;;;;;;;;;;;;;;;;;;;;15;46:40:36;4190:00:00;80:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Otorrinologia;202043831Centro Cirurgico Geral - 9º AndarOtorrinologia;Centro Cirurgico Geral - 9º AndarOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Tumores Colorretais;202043831Centro Cirurgico Geral - 9º AndarTumores Colorretais;Centro Cirurgico Geral - 9º AndarTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;51;251:06:40;4190:00:00;422:00:00;14;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirurgico Geral - 9º Andar;Urologia;202043831Centro Cirurgico Geral - 9º AndarUrologia;Centro Cirurgico Geral - 9º AndarUrologia;;;;;;;;;;;;;;;;;;;;;;129;403:37:28;4190:00:00;529:00:00;10;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Cirurgia Abdominal;202043831Centro Cirúrgico-Pires da MotaCirurgia Abdominal;Centro Cirúrgico-Pires da MotaCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Cirurgia de Cabeça e Pescoço;202043831Centro Cirúrgico-Pires da MotaCirurgia de Cabeça e Pescoço;Centro Cirúrgico-Pires da MotaCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Cirurgia plástica e reparadora;202043831Centro Cirúrgico-Pires da MotaCirurgia plástica e reparadora;Centro Cirúrgico-Pires da MotaCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;1;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Cirurgia Torácica;202043831Centro Cirúrgico-Pires da MotaCirurgia Torácica;Centro Cirúrgico-Pires da MotaCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Cirurgia Vascular;202043831Centro Cirúrgico-Pires da MotaCirurgia Vascular;Centro Cirúrgico-Pires da MotaCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;28;36:38:11;518:30:00;85:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Dermatologia;202043831Centro Cirúrgico-Pires da MotaDermatologia;Centro Cirúrgico-Pires da MotaDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Ginecologia Oncológica;202043831Centro Cirúrgico-Pires da MotaGinecologia Oncológica;Centro Cirúrgico-Pires da MotaGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;43;62:41:16;518:30:00;119:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Mastologia;202043831Centro Cirúrgico-Pires da MotaMastologia;Centro Cirúrgico-Pires da MotaMastologia;;;;;;;;;;;;;;;;;;;;;;4;06:58:41;518:30:00;85:00:00;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Neurocirurgia;202043831Centro Cirúrgico-Pires da MotaNeurocirurgia;Centro Cirúrgico-Pires da MotaNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Oftamologia;202043831Centro Cirúrgico-Pires da MotaOftamologia;Centro Cirúrgico-Pires da MotaOftamologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Oncologia Clínica;202043831Centro Cirúrgico-Pires da MotaOncologia Clínica;Centro Cirúrgico-Pires da MotaOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Oncologia Cutânea;202043831Centro Cirúrgico-Pires da MotaOncologia Cutânea;Centro Cirúrgico-Pires da MotaOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;47;102:16:41;518:30:00;263:30:00;4;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Ortopedia;202043831Centro Cirúrgico-Pires da MotaOrtopedia;Centro Cirúrgico-Pires da MotaOrtopedia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Otorrinologia;202043831Centro Cirúrgico-Pires da MotaOtorrinologia;Centro Cirúrgico-Pires da MotaOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Tumores Colorretais;202043831Centro Cirúrgico-Pires da MotaTumores Colorretais;Centro Cirúrgico-Pires da MotaTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;0;00:00:00;518:30:00;42:30:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Centro Cirúrgico-Pires da Mota;Urologia;202043831Centro Cirúrgico-Pires da MotaUrologia;Centro Cirúrgico-Pires da MotaUrologia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Geral (NPS);NPS;202043831Geral (NPS)NPS;Geral (NPS)NPS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87,4%;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Cirurgia Abdominal;202043831Hemodinâmica-A.PrudenteCirurgia Abdominal;Hemodinâmica-A.PrudenteCirurgia Abdominal;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Cirurgia de Cabeça e Pescoço;202043831Hemodinâmica-A.PrudenteCirurgia de Cabeça e Pescoço;Hemodinâmica-A.PrudenteCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Cirurgia plástica e reparadora;202043831Hemodinâmica-A.PrudenteCirurgia plástica e reparadora;Hemodinâmica-A.PrudenteCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;0;0;0;0;7;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Cirurgia Torácica;202043831Hemodinâmica-A.PrudenteCirurgia Torácica;Hemodinâmica-A.PrudenteCirurgia Torácica;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Cirurgia Vascular;202043831Hemodinâmica-A.PrudenteCirurgia Vascular;Hemodinâmica-A.PrudenteCirurgia Vascular;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Dermatologia;202043831Hemodinâmica-A.PrudenteDermatologia;Hemodinâmica-A.PrudenteDermatologia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Ginecologia Oncológica;202043831Hemodinâmica-A.PrudenteGinecologia Oncológica;Hemodinâmica-A.PrudenteGinecologia Oncológica;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Mastologia;202043831Hemodinâmica-A.PrudenteMastologia;Hemodinâmica-A.PrudenteMastologia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Neurocirurgia;202043831Hemodinâmica-A.PrudenteNeurocirurgia;Hemodinâmica-A.PrudenteNeurocirurgia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Oftamologia;202043831Hemodinâmica-A.PrudenteOftamologia;Hemodinâmica-A.PrudenteOftamologia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Oncologia Clínica;202043831Hemodinâmica-A.PrudenteOncologia Clínica;Hemodinâmica-A.PrudenteOncologia Clínica;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Oncologia Cutânea;202043831Hemodinâmica-A.PrudenteOncologia Cutânea;Hemodinâmica-A.PrudenteOncologia Cutânea;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Ortopedia;202043831Hemodinâmica-A.PrudenteOrtopedia;Hemodinâmica-A.PrudenteOrtopedia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Otorrinologia;202043831Hemodinâmica-A.PrudenteOtorrinologia;Hemodinâmica-A.PrudenteOtorrinologia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Tumores Colorretais;202043831Hemodinâmica-A.PrudenteTumores Colorretais;Hemodinâmica-A.PrudenteTumores Colorretais;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;jan-20;Hemodinâmica-A.Prudente;Urologia;202043831Hemodinâmica-A.PrudenteUrologia;Hemodinâmica-A.PrudenteUrologia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
